location,AccHalfAng__DEG,RCR,CR,r_a__m,rr_g,rr_ut,rt_g,rgap,length__m,beta__DEG,T_in__K,intensity__Wh__m2,datetime__now
PHOENIX SKY HARBOR INTL AP,50,-0.000296148587912485,0.9999,0.04,1.1,0.1,0.2,0.1,2,48.45,450,652005.831110174,736077.246951817
PHOENIX SKY HARBOR INTL AP,50,-0.000296148587912485,0.9999,0.04,1.1,0.2,0.2,0.1,2,48.45,450,638216.781883865,736077.246951817
PHOENIX SKY HARBOR INTL AP,50,-0.000296148587912485,0.9999,0.04,1.1,0.3,0.2,0.1,2,48.45,450,583819.145329622,736077.246951817
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1,18.45,450,487374.324490579,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1,18.45,450,449644.466122089,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1,18.45,450,449644.466122095,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,18.45,450,559987.102784864,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,18.45,450,516467.235422232,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,18.45,450,516467.235422228,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,2,18.45,450,602749.997487853,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,2,18.45,450,595600.609887668,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,2,18.45,450,556905.636869844,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1,18.45,450,509930.984809025,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1,18.45,450,462815.092093186,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1,18.45,450,462815.09209319,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,18.45,450,587575.36650805,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,18.45,450,532197.941235489,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,18.45,450,532197.941235487,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,2,18.45,450,633396.353849667,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,2,18.45,450,622784.588599647,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,2,18.45,450,574705.948563234,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1,18.45,450,529911.8807671,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1,18.45,450,475540.465326693,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1,18.45,450,475540.465326692,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,18.45,450,612111.441876455,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,18.45,450,547146.888968061,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,18.45,450,547146.888968059,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,2,18.45,450,660336.62379156,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,2,18.45,450,646354.691862467,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,2,18.45,450,591148.861974148,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1,33.45,450,507515.07353915,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1,33.45,450,468222.849653148,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1,33.45,450,468222.849653151,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,33.45,450,580844.573359529,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,33.45,450,535708.987117412,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,33.45,450,535708.987117413,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,2,33.45,450,624218.94700852,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,2,33.45,450,616818.551254493,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,2,33.45,450,576752.574912904,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1,33.45,450,530017.325150204,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1,33.45,450,481048.498491447,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1,33.45,450,481048.498491443,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,33.45,450,608703.942291596,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,33.45,450,551334.580179303,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,33.45,450,551334.580179304,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,2,33.45,450,654984.848821967,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,2,33.45,450,644016.146230805,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,2,33.45,450,594285.337903679,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1,33.45,450,549921.359561342,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1,33.45,450,493497.066085358,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1,33.45,450,493497.06608536,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,33.45,450,633381.981571215,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,33.45,450,566147.109978295,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,33.45,450,566147.109978298,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,2,33.45,450,681702.028059223,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,2,33.45,450,667272.542743191,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,2,33.45,450,610253.471915927,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1,48.45,450,453654.23201296,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1,48.45,450,418584.250608685,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1,48.45,450,418584.250608686,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,48.45,450,525393.710345363,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,48.45,450,484625.254605082,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,48.45,450,484625.25460508,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.1,0.2,0.1,2,48.45,450,567301.560180734,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.2,0.2,0.1,2,48.45,450,560579.542098718,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.02,1.1,0.3,0.2,0.1,2,48.45,450,524222.821449497,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1,48.45,450,476543.820634359,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1,48.45,450,432581.751949318,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1,48.45,450,432581.751949321,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,48.45,450,552712.350835516,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,48.45,450,500696.012047541,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,48.45,450,500696.01204754,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.1,0.2,0.1,2,48.45,450,597103.961555668,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.2,0.2,0.1,2,48.45,450,587111.066909623,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.03,1.1,0.3,0.2,0.1,2,48.45,450,541839.827110259,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1,48.45,450,496644.545923345,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1,48.45,450,445774.278091486,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1,48.45,450,445774.27809148,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,48.45,450,576764.502468017,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,48.45,450,515652.643105327,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,48.45,450,515652.643105327,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.1,0.2,0.1,2,48.45,450,622926.111156542,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.2,0.2,0.1,2,48.45,450,609751.371324976,736077.244702535
PHOENIX SKY HARBOR INTL AP,40,-0.000168301706086597,0.9999,0.04,1.1,0.3,0.2,0.1,2,48.45,450,557755.374405537,736077.244702535
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1,18.45,450,451200.981414118,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1,18.45,450,416266.989385658,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1,18.45,450,416266.989385655,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,18.45,450,523426.449618059,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,18.45,450,482750.117580393,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,18.45,450,482750.117580391,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,2,18.45,450,566472.548406551,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,2,18.45,450,559753.489223177,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,2,18.45,450,523399.971037551,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1,18.45,450,474168.379222301,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1,18.45,450,430353.414464096,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1,18.45,450,430353.414464099,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,18.45,450,551634.433332635,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,18.45,450,499645.700390808,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,18.45,450,499645.70039081,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,2,18.45,450,597665.777078363,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,2,18.45,450,587653.161915373,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,2,18.45,450,542297.008178844,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1,18.45,450,494477.479740366,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1,18.45,450,443754.089379045,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1,18.45,450,443754.08937905,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,18.45,450,576677.799535659,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,18.45,450,515481.005352318,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,18.45,450,515481.005352315,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,2,18.45,450,624851.015128449,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,2,18.45,450,611621.061915318,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,2,18.45,450,559414.575812012,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1,33.45,450,473911.253175149,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1,33.45,450,437204.900237447,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1,33.45,450,437204.900237443,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,33.45,450,546571.207416606,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,33.45,450,504082.555029572,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,33.45,450,504082.555029572,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,2,33.45,450,589642.652277768,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,2,33.45,450,582651.861976328,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,2,33.45,450,544802.615791603,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1,33.45,450,496692.911797511,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1,33.45,450,450764.112017475,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1,33.45,450,450764.112017474,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,33.45,450,574544.727888425,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,33.45,450,520389.385853809,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,33.45,450,520389.385853811,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,2,33.45,450,620447.445063964,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,2,33.45,450,610056.712477675,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,2,33.45,450,562941.890060698,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1,33.45,450,516877.938410195,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1,33.45,450,463812.494643601,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1,33.45,450,463812.494643602,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,33.45,450,599294.313639013,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,33.45,450,535670.703100253,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,33.45,450,535670.70310025,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,2,33.45,450,647245.345438059,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,2,33.45,450,633545.309640416,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,2,33.45,450,579417.786992968,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1,48.45,450,434350.693594222,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1,48.45,450,400762.371337641,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1,48.45,450,400762.371337646,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,48.45,450,505999.732028106,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,48.45,450,466725.831498396,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,48.45,450,466725.831498393,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.1,0.2,0.1,2,48.45,450,547887.231991939,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.2,0.2,0.1,2,48.45,450,541393.713885065,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.02,1.1,0.3,0.2,0.1,2,48.45,450,506268.943690794,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1,48.45,450,457534.880974748,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1,48.45,450,415330.661123255,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1,48.45,450,415330.661123256,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,1.5,48.45,450,533521.547539055,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,1.5,48.45,450,483306.905864128,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,1.5,48.45,450,483306.905864128,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.1,0.2,0.1,2,48.45,450,577730.570581625,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.2,0.2,0.1,2,48.45,450,568060.159995328,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.03,1.1,0.3,0.2,0.1,2,48.45,450,524238.95123177,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1,48.45,450,477834.763603786,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1,48.45,450,428877.824002268,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1,48.45,450,428877.824002271,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,1.5,48.45,450,557612.995079862,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,1.5,48.45,450,498534.260415168,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,1.5,48.45,450,498534.260415166,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.1,0.2,0.1,2,48.45,450,603529.603275181,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.2,0.2,0.1,2,48.45,450,590762.001058919,736077.242573634
PHOENIX SKY HARBOR INTL AP,30,-9.52901157950536e-05,0.9999,0.04,1.1,0.3,0.2,0.1,2,48.45,450,540386.794619545,736077.242573634
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1,18.45,450,386175.758830727,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1,18.45,450,356325.649297028,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1,18.45,450,356325.649297029,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.1,0.2,0.1,1.5,18.45,450,457264.662203614,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.2,0.2,0.1,1.5,18.45,450,421780.418810415,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.3,0.2,0.1,1.5,18.45,450,421780.418810421,736077.240105
PHOENIX SKY HARBOR INTL AP,20,-5.00986560763807e-05,0.9999,0.02,1.1,0.1,0.2,0.1,2,18.45,450,499985.237913443,736077.240105
