location,AccHalfAng__DEG,RCR,CR,r_a__m,rr_g,rr_ut,rt_g,rgap,length__m,beta__DEG,T_in__K,intensity__Wh__m2,datetime__now
LOS ANGELES INTL ARPT,49.0015200363271,0.500072847508963,1.25828173001636,0.0499999999966751,1.72612902174301,0.200000009831252,0.20000000580154,3.41350135995456e-06,2,29.2396658760884,513,399100.644597,736083.188879097
LOS ANGELES INTL ARPT,47.9494501057244,0.502555002298449,1.28212333138262,0.049999999948338,1.78287061287525,0.200000004958871,0.20000000114142,0.000131508813676863,2,24.9707737883009,513,395920.723709544,736083.180054607
LOS ANGELES INTL ARPT,66.8507735476413,0.750009995723377,1.20444764589623,0.0499999999997516,1.82345042921261,0.200000004978662,0.200000033975731,2.948724300303e-05,2,29.1176363247806,513,397563.00359175,736083.170683576
LOS ANGELES INTL ARPT,37.0000098502038,0.999999905021853,1.87521108475015,0.0499999995599054,1.66385498626748,0.200000043951232,0.20000001105375,8.32277746411378e-07,2,32.3222457458443,513,378435.288934575,736083.168876215
LOS ANGELES INTL ARPT,37.0000098502038,0.999999905021853,1.87521108475015,0.0499999995599054,1.66385498626748,0.200000043951232,0.20000001105375,8.32277746411378e-07,2,32.3222457458443,533,350892.106353626,736083.165540625
LOS ANGELES INTL ARPT,36.9999465890465,0.999999905021694,1.87522721663748,0.0499999995599056,1.6638866476305,0.200000043951232,0.20000001105375,8.32255860938152e-07,2,32.3226972450767,533,350886.083315498,736083.16075265
LOS ANGELES INTL ARPT,38.034607416367,0.500009941755514,1.46988132033994,0.0499999996869276,1.91635791209988,0.200000038843592,0.200000007165303,0.000153549967292797,2,29.9945947102475,533,338802.778819293,736083.15327294
LOS ANGELES INTL ARPT,63.5619877437509,0.750009992517264,1.2563159565946,0.0499998053940248,1.93957460537662,0.200000135330197,0.200000022547449,6.07735338378507e-08,2,29.3074247277237,533,338573.309093564,736083.142803773
LOS ANGELES INTL ARPT,37.0000099897042,0.999999987054127,1.9101695232222,0.0499999989255824,1.74548040158651,0.200000051933605,0.200000010641515,1.96488562640195e-06,2,32.1024413773412,553,322790.535438388,736083.124717743
LOS ANGELES INTL ARPT,37.0000099897042,0.999999987054127,1.9101695232222,0.0499999989255824,1.74548040158651,0.200000051933605,0.200000010641515,1.96488562640195e-06,2,32.1024413773412,553,322790.535438388,736083.122404745
LOS ANGELES INTL ARPT,40.0000098826072,0.999998217198128,1.80017290505165,0.0499986040320592,1.77434907724347,0.200006711099033,0.2000012901221,9.20370251951056e-08,2,32.5868621073858,553,308645.274755029,736083.104892361
LOS ANGELES INTL ARPT,21.0000099679853,0.999877386665254,3.03928560831537,0.0498488865505922,1.50372624977842,0.200000053936077,0.214127570096079,0.000954318149800634,2,37.3221600034591,553,272432.691673689,736083.097490891
LOS ANGELES INTL ARPT,21.0011007828703,0.999877386321052,3.03907535517951,0.049848879328481,1.50363652687303,0.200000053936073,0.214130707699202,0.000954329058181162,2,37.322452631997,553,272423.726421057,736083.092175058
LOS ANGELES INTL ARPT,61.7510427249323,0.750009997151495,1.28700823154511,0.0499999991976713,1.99999921347038,0.200000008873058,0.200000008390527,1.11459092402725e-09,2,30.1619970816879,553,283021.578124516,736083.083440718
ATLANTA HARTSFIELD INTL AP,79.8551511384954,0.75000999831392,1.07486973472052,0.0499999877011911,1.47652369927553,0.399998908621514,0.200009678232118,1.43612504735721e-05,2,27.8408939986487,413,618167.512482124,736083.079470266
ATLANTA HARTSFIELD INTL AP,79.9569753532263,0.750009222487332,1.07444009788553,0.0499999907072875,1.47558250564987,0.35634453550548,0.20000968469596,9.93323826142563e-06,2,27.8893262247494,413,618144.743125478,736083.016533438
ATLANTA HARTSFIELD INTL AP,79.01,0.500009992779057,1.05992967159288,0.0365,1.45647747391062,0.293762561829384,0.47,0.09,2,28.3877001969391,413,534719.071605854,736083.007510694
ATLANTA HARTSFIELD INTL AP,71.920787076133,0.500009992779058,1.06697443783178,0.0499999998338109,1.45647747391062,0.293762561829384,0.200000002745762,9.12253592265525e-06,2,28.3877001969391,413,616810.063053549,736083.004754653
ATLANTA HARTSFIELD INTL AP,77.9839351667667,0.750009999282211,1.09867302106585,0.0499999985884641,1.57694003817098,0.341266210117085,0.20000000643855,7.98524796181492e-06,2,28.1064094521029,433,550565.464503372,736083.001236863
ATLANTA HARTSFIELD INTL AP,77.9839351667667,0.750009999282211,1.09867302106585,0.0499999985884641,1.57694003817098,0.341266210117085,0.20000000643855,7.98524796181492e-06,2,28.1064094521029,433,550565.464503372,736082.99959162
ATLANTA HARTSFIELD INTL AP,78.7882093170108,0.75007816167299,1.08954267077583,0.0499999546494779,1.541097229687,0.399318266944453,0.200000004012624,2.94368540085932e-07,2,28.4182236631638,433,550277.782460926,736082.989671933
ATLANTA HARTSFIELD INTL AP,72.9633175925665,0.749950669671205,1.14249399250278,0.0499999999867486,1.70000998572238,0.200000015443289,0.200000005877998,2.12146980696234e-06,2,28.6892746539506,473,464401.530121516,736082.980341921
ATLANTA HARTSFIELD INTL AP,72.9633175720491,0.749950668251697,1.14249397474418,0.0499999999867486,1.70000989861961,0.200000015443287,0.200000005877997,2.12146980198966e-06,2,28.6892746525272,473,464401.253041592,736082.977618102
ATLANTA HARTSFIELD INTL AP,65.9873690193771,0.750010106842942,1.18454420882676,0.0499999989297988,1.70168977563185,0.200000065390685,0.200000232051512,2.97898478114227e-06,2,27.7134595694362,473,460221.7119927,736082.968183993
ATLANTA HARTSFIELD INTL AP,56.7479404526828,0.500009990555516,1.18030190893709,0.0499999997107222,1.70015263790914,0.200000020783768,0.200000005967325,4.4749703351984e-06,2,28.8987771130257,493,404320.490211242,736082.956894502
ATLANTA HARTSFIELD INTL AP,56.7476433796291,0.500031903985524,1.18031398555933,0.0499999997107222,1.70016473644442,0.200000020783768,0.200000005967325,4.47182735057988e-06,2,28.8988320564974,493,404284.109317118,736082.951488947
ATLANTA HARTSFIELD INTL AP,55.5302034527675,0.501225820091415,1.19637410546423,0.0495063323439287,1.73690715580666,0.20000000433432,0.200000001222556,0.000344287665068284,2,28.0242718996536,493,401500.622882684,736082.938491412
INDIANAPOLIS INTL AP,64,0.500009986136269,1.13284954877679,0.0498936849414409,1.69928914002132,0.200000019706224,0.200000007341103,6.1602652359949e-07,2,31.7971234552899,473,366641.810335991,736082.900162118
INDIANAPOLIS INTL AP,56.999965912116,0.500009986136269,1.17821889613401,0.0498936849414409,1.69928914002132,0.200000019706224,0.200000007341103,6.1602652359949e-07,2,31.7971234552899,473,368189.805531658,736082.898015185
INDIANAPOLIS INTL AP,69.0001096410629,0.75000999668524,1.18536683089963,0.0499999999229371,1.80159036853255,0.200000391030978,0.200000099562415,3.97453300316037e-09,2,31.2490347926272,493,322693.691998218,736082.894777396
INDIANAPOLIS INTL AP,36.0000097248197,0.999999998054674,1.90889198895785,0.0499996278679963,1.63768656970782,0.20000003781884,0.200000001670556,0.000459128003182999,2,35.3963727175745,513,248362.209179184,736082.891701516
INDIANAPOLIS INTL AP,36.0011773601637,0.999999998058677,1.91246716579792,0.0499996267009395,1.64613231639348,0.200000037816549,0.200000001668999,0.00046065884338283,2,35.4183745418758,513,248350.028537176,736082.885265069
INDIANAPOLIS INTL AP,42.0000099318489,0.999999982048975,1.80484971719963,0.049999999999799,1.96171711019353,0.20000008923356,0.200000012059415,0.000743786713207605,2,35.0139595737314,573,190478.129340385,736082.829798206
INDIANAPOLIS INTL AP,42.0033585938786,0.999999982048032,1.80472778282461,0.0499999999997991,1.96170543306046,0.200000089236476,0.200000012059801,0.000743754675930837,2,35.0129286505193,573,190470.567757038,736082.824529757
INDIANAPOLIS INTL AP,42.9742558069455,0.999998246873812,1.86886839761965,0.0499620216354203,1.99998988049555,0.200008656444434,0.200001380009211,0.19999682189142,2,36.9025330882765,573,184127.533888588,736082.817131852
LOS ANGELES INTL ARPT,37.0000097941616,0.999999988728382,1.93830985805238,0.0499999977681388,1.80982391076016,0.20000008180327,0.200001964972621,1.52405982241714e-05,2,32.8364350300655,573,294568.622730043,736082.811021111
INDIANAPOLIS INTL AP,42.0000098844549,0.99981492955956,1.82011202225955,0.0499995642245446,1.99999604840216,0.200000119186627,0.200000021319343,4.43573340850711e-10,2,34.9946548376637,553,214055.854112873,736082.810159144
LOS ANGELES INTL ARPT,37.0002063917467,0.999999988728382,1.93829981041104,0.049999997768124,1.80982113944776,0.200000081803365,0.200001964981081,1.52406641174942e-05,2,32.8371214280912,573,294562.375578311,736082.807726875
INDIANAPOLIS INTL AP,42.0000035418512,0.999814929555343,1.82011224600529,0.0499995642245359,1.9999960484023,0.200000119186447,0.200000021319314,4.43573330716442e-10,2,34.9946539786477,553,214053.235908792,736082.807578993
LOS ANGELES INTL ARPT,47.2227639478802,0.999999957177448,1.7332885235801,0.0499998987364258,1.99392466512657,0.200001243990783,0.200165920661033,0.199998364523903,2,29.0355187600638,573,261360.207369779,736082.800755069
INDIANAPOLIS INTL AP,42.0115564619001,0.999800365759169,1.81969419351263,0.0499990794515285,1.99999923931177,0.200000134529946,0.200000024366898,3.22927889831155e-10,2,31.7030333918924,553,213568.189950748,736082.798536215
LOS ANGELES INTL ARPT,61.7510427249323,0.750009997151495,1.28700823154511,0.0499999991976713,1.99999921347038,0.200000008873058,0.200000008390527,1.11459092402725e-09,2,30.1619970816879,553,283021.578124524,736082.794109352
LOS ANGELES INTL ARPT,61.749640493708,0.750051463503346,1.28703773713778,0.0499999991976686,1.99999921347979,0.200000008872897,0.200000008390541,1.11458516661778e-09,2,30.1625539930961,553,282984.878044751,736082.789428623
INDIANAPOLIS INTL AP,39.3173658117162,0.999695820086998,1.92201413153004,0.0499995681905609,1.99999971979876,0.200000161954295,0.200000030416685,1.06530192430083e-10,2,36.9049983471775,553,205728.617950221,736082.789247882
PHOENIX SKY HARBOR INTL AP,43.0000098450108,0.99999997201559,1.70689590645734,0.0499999989638594,1.80065864929119,0.200000126836209,0.20000002241367,0.000109942548392563,2,32.8576070186035,573,430790.507026297,736082.787302928
LOS ANGELES INTL ARPT,63.5619877437509,0.750009992517264,1.2563159565946,0.0499998053940248,1.93957460537662,0.200000135330197,0.200000022547449,6.07735338378507e-08,2,29.3074247277237,533,338573.30909355,736082.781779363
INDIANAPOLIS INTL AP,57.9445735855038,0.762160109456051,1.33314266014294,0.0498870019473837,1.99999942007612,0.200000254347586,0.200000053163057,3.1463589494765e-11,2,32.339831290268,553,193789.024605808,736082.779967847
PHOENIX SKY HARBOR INTL AP,43.0921036408333,0.99999994368716,1.70410197872977,0.0499999987819464,1.80106967635745,0.200000144388323,0.200000026091771,6.26307506458379e-05,2,33.0685532374031,573,430470.158113537,736082.779212407
LOS ANGELES INTL ARPT,60.4168251961868,0.750057651377737,1.27972360803913,0.0499998037892011,1.91213247811472,0.200000135638164,0.200000022577497,6.01645196515341e-08,2,29.838267952917,533,337510.449775595,736082.775146111
PHOENIX SKY HARBOR INTL AP,43.0000095754231,0.999999999146392,1.6844105725171,0.049999999999741,1.74056438451545,0.200000005587486,0.200000002367359,0.00183671327783621,2,32.3515087857285,553,473253.492857689,736082.773229687
INDIANAPOLIS INTL AP,50.0000097833296,0.999067517338793,1.54869613860091,0.0499978482699517,1.8853712861131,0.200000020787072,0.200000060970218,0.000161655452202768,2,33.7092310457105,533,237945.54248968,736082.772456551
PHOENIX SKY HARBOR INTL AP,43.0000095754231,0.999999999146392,1.6844105725171,0.049999999999741,1.74056438451545,0.200000005587486,0.200000002367359,0.00183671327783621,2,32.3515087857285,553,473253.492857689,736082.772082801
INDIANAPOLIS INTL AP,49.9999988657709,0.999067517288835,1.5486965823456,0.0499978482698658,1.88537184387703,0.200000020787072,0.200000060970219,0.000161655457609094,2,33.709229817319,533,237940.7598998,736082.769057766
LOS ANGELES INTL ARPT,66.8507735476413,0.750009995723377,1.20444764589623,0.0499999999997516,1.82345042921261,0.200000004978662,0.200000033975731,2.948724300303e-05,2,29.1176363247806,513,397563.00359178,736082.767469595
PHOENIX SKY HARBOR INTL AP,43.789604689098,0.999999999027712,1.66204967409453,0.0499999999346646,1.74463989304021,0.200000006305549,0.200000002686113,0.0031020055686299,2,35.7929308176475,553,469865.313277025,736082.764337847
LOS ANGELES INTL ARPT,66.8507137940937,0.749981541180098,1.20444026494631,0.0499999999997518,1.82345019886527,0.200000004978645,0.200000033975756,2.94872710474433e-05,2,29.1176400178488,513,397526.063720339,736082.761464664
INDIANAPOLIS INTL AP,63.5985186837137,0.749913201233221,1.26349402770195,0.0494178619474318,1.97224328157766,0.200000021484612,0.200000070721056,0.000207450372602185,2,31.4016718500656,533,229222.851178333,736082.759406875
PHOENIX SKY HARBOR INTL AP,56.8436852658904,0.999999979161077,1.37854475182526,0.0499999993293828,1.76274000493325,0.200000031334821,0.200000027365766,3.85816397091337e-05,2,31.2316116037183,533,508963.044251362,736082.758060104
PHOENIX SKY HARBOR INTL AP,56.843496846874,0.999999979161073,1.37854920219697,0.0499999993293826,1.76274475944976,0.200000031334828,0.200000027365773,3.8581662609428e-05,2,31.2316161621857,533,508962.79585431,736082.754553345
LOS ANGELES INTL ARPT,61.5733275329358,0.750009966910284,1.28250975855841,0.0499598146903006,1.837354442275,0.200000041958918,0.200139057088262,0.136065888931375,2,26.8122024147815,513,389575.092176322,736082.753200266
INDIANAPOLIS INTL AP,60.0001814182007,0.500048425870983,1.14301737759636,0.0400000960163455,1.50500290025377,0.289999326431952,0.469997190049427,0.100009994832279,2,25.0005412206564,513,180357.077969589,736082.750948194
